rank,0,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,8.445824,GFLOPs,508.531,GBs,0.000,ms_comm,17.670884,ms_total,26.116708
rank,1,mode,gemm,kernel,tiled,N,0,M,2048,Nmat,2048,K,2048,ms_gpu,6.478016,GFLOPs,663.007,GBs,0.000,ms_comm,618.803167,ms_total,625.281183
rank,0,mode,axpy,kernel,axpy,N,50000000,M,0,Nmat,0,K,0,ms_gpu,1.337440,GFLOPs,0.000,GBs,448.618,ms_comm,0.000000,ms_total,0.000000
rank,0,mode,axpy,kernel,axpy,N,50000000,M,0,Nmat,0,K,0,ms_gpu,1.335520,GFLOPs,0.000,GBs,449.263,ms_comm,0.000000,ms_total,0.000000
rank,0,mode,vadd,kernel,vadd,N,50000000,M,0,Nmat,0,K,0,ms_gpu,1.324896,GFLOPs,0.000,GBs,452.866,ms_comm,0.000000,ms_total,0.000000
rank,0,mode,vcopy,kernel,vcopy,N,50000000,M,0,Nmat,0,K,0,ms_gpu,0.994240,GFLOPs,0.000,GBs,402.317,ms_comm,0.000000,ms_total,0.000000
rank,0,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,119.871651,GFLOPs,1146.551,GBs,0.000,ms_comm,25.438698,ms_total,145.310349
rank,1,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,129.616608,GFLOPs,530.175,GBs,0.000,ms_comm,1793.356214,ms_total,1922.972822
rank,0,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,130.022720,GFLOPs,528.519,GBs,0.000,ms_comm,76.262780,ms_total,206.285500
rank,2,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,60.140190,GFLOPs,761.584,GBs,0.000,ms_comm,2464.767990,ms_total,2524.908180
rank,1,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,98.523651,GFLOPs,464.881,GBs,0.000,ms_comm,2402.610265,ms_total,2501.133916
rank,0,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,96.843361,GFLOPs,473.294,GBs,0.000,ms_comm,138.920868,ms_total,235.764229
rank,3,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,101.673218,GFLOPs,337.943,GBs,0.000,ms_comm,6566.392417,ms_total,6668.065635
rank,1,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,97.746338,GFLOPs,351.519,GBs,0.000,ms_comm,6648.169381,ms_total,6745.915719
rank,0,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,80.531136,GFLOPs,426.664,GBs,0.000,ms_comm,4742.168722,ms_total,4822.699858
rank,2,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,73.537056,GFLOPs,467.244,GBs,0.000,ms_comm,6600.531850,ms_total,6674.068906
rank,0,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,117.299454,GFLOPs,1171.693,GBs,0.000,ms_comm,60.819192,ms_total,178.118646
rank,1,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,122.424095,GFLOPs,561.323,GBs,0.000,ms_comm,1884.474374,ms_total,2006.898469
rank,0,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,122.606689,GFLOPs,560.487,GBs,0.000,ms_comm,78.262604,ms_total,200.869293
rank,1,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,83.811363,GFLOPs,546.487,GBs,0.000,ms_comm,3139.916758,ms_total,3223.728121
rank,0,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,108.683266,GFLOPs,421.733,GBs,0.000,ms_comm,154.482508,ms_total,263.165774
rank,2,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,110.449471,GFLOPs,414.686,GBs,0.000,ms_comm,3261.430264,ms_total,3371.879735
rank,2,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,115.011169,GFLOPs,298.751,GBs,0.000,ms_comm,2514.279668,ms_total,2629.290837
rank,1,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,128.016327,GFLOPs,268.401,GBs,0.000,ms_comm,2526.281226,ms_total,2654.297553
rank,3,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,124.836990,GFLOPs,275.237,GBs,0.000,ms_comm,2530.617742,ms_total,2655.454732
rank,0,mode,gemm,kernel,tiled,N,0,M,4096,Nmat,4096,K,4096,ms_gpu,126.414207,GFLOPs,271.803,GBs,0.000,ms_comm,169.929195,ms_total,296.343402
rank,0,mode,gemm,kernel,naive,N,0,M,1024,Nmat,1024,K,1024,ms_gpu,555.002380,GFLOPs,3.869,GBs,0.000,ms_comm,0.382225,ms_total,555.384605
rank,0,mode,gemm,kernel,tiled,N,0,M,1024,Nmat,1024,K,1024,ms_gpu,3.029280,GFLOPs,708.909,GBs,0.000,ms_comm,0.377094,ms_total,3.406374
rank,0,mode,gemm,kernel,naive,N,0,M,1024,Nmat,1024,K,1024,ms_gpu,553.719055,GFLOPs,3.878,GBs,0.000,ms_comm,0.374720,ms_total,554.093775
rank,0,mode,gemm,kernel,tiled,N,0,M,1024,Nmat,1024,K,1024,ms_gpu,3.080928,GFLOPs,697.025,GBs,0.000,ms_comm,0.366085,ms_total,3.447013
rank,0,mode,gemm,kernel,naive,N,0,M,1024,Nmat,1024,K,1024,ms_gpu,530.412537,GFLOPs,4.049,GBs,0.000,ms_comm,0.386388,ms_total,530.798925
rank,0,mode,gemm,kernel,tiled,N,0,M,1024,Nmat,1024,K,1024,ms_gpu,3.036288,GFLOPs,707.273,GBs,0.000,ms_comm,0.366290,ms_total,3.402578
